0,0,0,0,0,0.11,0.15,0.1,0.1,0.1,0.09,0.1,0.11,0.09,0.09,0.1,0.12,0.11,0.11,0.11,0.12,0.12,0.16,0.25,0.3,0.33,0.33,0.3,0.25,0.16,0.12,0.12,0.11,0.11,0.11,0.12,0.1,0.09,0.09,0.11,0.1,0.09,0.1,0.1,0.1,0.15,0.11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.01,0.19,0.08,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.1,0.11,0.11,0.12,0.15,0.28,0.34,0.27,0.19,0.15,0.15,0.19,0.27,0.34,0.28,0.15,0.12,0.11,0.11,0.1,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0.09,0.08,0.19,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.11,0.14,0.06,0.07,0.09,0.09,0.09,0.07,0.06,0.09,0.09,0.08,0.09,0.11,0.11,0.15,0.33,0.19,0.04,0,0,0,0,0,0,0.04,0.19,0.33,0.15,0.11,0.11,0.09,0.08,0.09,0.09,0.06,0.07,0.09,0.09,0.09,0.07,0.06,0.14,0.11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0.01,0.18,0.07,0.06,0.06,0.07,0.09,0.08,0.05,0.05,0.09,0.08,0.07,0.08,0.11,0.18,0.21,0.07,0,0,0,0,0,0,0,0,0,0,0.07,0.21,0.18,0.11,0.08,0.07,0.08,0.09,0.05,0.05,0.08,0.09,0.07,0.06,0.06,0.07,0.18,0.01,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0.06,0.09,0.06,0.06,0.06,0.04,0.08,0.06,0.05,0.05,0.08,0.08,0.07,0.07,0.15,0.2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.2,0.15,0.07,0.07,0.08,0.08,0.05,0.05,0.06,0.08,0.04,0.06,0.06,0.06,0.09,0.06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0.01,0.09,0.02,0.05,0.06,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.07,0.07,0.09,0.14,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.14,0.09,0.07,0.07,0.04,0.05,0.05,0.04,0.05,0.04,0.05,0.06,0.05,0.02,0.09,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0.06,0.06,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.05,0.04,0.02,0.07,0.08,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0.08,0.07,0.02,0.04,0.05,0.04,0.03,0.04,0.04,0.05,0.04,0.03,0.06,0.06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0.08,0.03,0.03,0.02,0.03,0.04,0.04,0.01,0.03,0.04,0.02,0.02,0.05,0.2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.2,0.05,0.02,0.02,0.04,0.03,0.01,0.04,0.04,0.03,0.02,0.03,0.03,0.08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0.01,0.03,0.03,0.01,0.01,0.04,0.03,0.01,0.01,0.03,0.02,0.02,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0.02,0.02,0.03,0.01,0.01,0.03,0.04,0.01,0.01,0.03,0.03,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0.02,0.02,0,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0,0,0.02,0.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
